,space,approx
1.1,4.0,30.038630989594708
1.2000000000000002,4.0,209.63594599596743
1.3,4.0,275.2993817422472
1.4,5.0,88.31606111364043
1.5,6.0,26.884946059317794
1.6,6.0,13.28801145331451
1.7000000000000002,6.0,8.47610482273693
1.8,7.0,4.950446624288896
1.9,8.0,3.24032928436659
2.0,8.0,2.6014278386661926
3.0,12.0,1.0939590797499257
4.0,16.0,1.0301351669372594
5.0,20.0,1.012835706891761
6.0,23.0,1.0064283817870183
7.0,26.0,1.0036689532227965
8.0,30.0,1.0031353397211815
9.0,35.0,1.0009346205060643
10.0,38.0,1.000447909865376
11.0,38.0,1.0001573233283585
12.0,42.0,0.9998598809165772
13.0,46.0,0.9998134664943245
14.0,49.0,0.9996605376467228
15.0,49.0,0.9996195877820132
16.0,53.0,0.9995497418688082
17.0,57.0,0.9997527156190784
18.0,60.0,0.9997143610833554
19.0,60.0,0.9996878231024072
20.0,64.0,0.9996311879064717
21.0,67.0,0.9996240476188126
22.0,70.0,0.9995870605418038
23.0,70.0,0.9995795105468912
24.0,74.0,0.9995480703683364
25.0,77.0,0.9995520127042148
26.0,80.0,0.9995320168867936
27.0,80.0,0.999532641625884
28.0,84.0,0.999531720057199
29.0,87.0,0.9995529884512558
30.0,90.0,0.9995548440221608
31.0,90.0,0.9995716265226822
32.0,94.0,0.9995765383459044
33.0,97.0,0.9996000907419132
34.0,100.0,0.9996076876139725
35.0,100.0,0.9996282853905176
36.0,104.0,0.9996471287572288
37.0,,
38.0,,
39.0,,
40.0,,
41.0,,
42.0,,
43.0,,
44.0,,
45.0,,
46.0,,
47.0,,
48.0,,
49.0,,
50.0,,
51.0,,
52.0,,
53.0,,
54.0,,
55.0,,
56.0,,
57.0,,
58.0,,
59.0,,
60.0,,
61.0,,
62.0,,
63.0,,
64.0,,
65.0,,
66.0,,
67.0,,
68.0,,
69.0,,
70.0,,
71.0,,
72.0,,
73.0,,
74.0,,
75.0,,
76.0,,
77.0,,
78.0,,
79.0,,
80.0,,
81.0,,
82.0,,
83.0,,
84.0,,
85.0,,
86.0,,
87.0,,
88.0,,
89.0,,
90.0,,
91.0,,
92.0,,
93.0,,
94.0,,
95.0,,
96.0,,
97.0,,
98.0,,
99.0,,
