,space,approx
1.1,2.0,3.4501861043711872
1.2000000000000002,2.0,3.4501861043711872
1.3,2.0,3.4501861043711872
1.4,3.0,3.829936747225327
1.5,3.0,2.359093784156153
1.6,4.0,2.4448778967646816
1.7000000000000002,4.0,6.213388701175639
1.8,4.0,8.327675856086412
1.9,4.0,9.565127809172465
2.0,4.0,10.57016399015638
3.0,7.0,1.801673419819392
4.0,8.0,1.1558710349269812
5.0,11.0,1.0488411368991766
6.0,13.0,1.0195545618732371
7.0,15.0,1.0082343002749574
8.0,16.0,1.0040918189409305
9.0,19.0,1.001126250914494
10.0,21.0,1.0000420986072711
11.0,23.0,0.99914784616402
12.0,24.0,0.9992377200912764
13.0,26.0,0.998839056663403
14.0,28.0,0.9989604200396544
15.0,30.0,0.9987178982235548
16.0,31.0,0.9987925422881804
17.0,34.0,0.9987568920846212
18.0,35.0,0.9988095787025452
19.0,36.0,0.9988784133859078
20.0,38.0,0.9989547667876127
21.0,42.0,0.9989377984765944
22.0,44.0,0.9989686110915617
23.0,45.0,0.9990050337259476
24.0,46.0,0.9990411873558092
25.0,47.0,0.9990789342825592
26.0,49.0,0.99911845207991
27.0,50.0,0.999177749844744
28.0,55.0,0.9991905941979032
29.0,57.0,0.9993300704468951
30.0,59.0,0.9993370795899594
31.0,60.0,0.9993649996450648
32.0,61.0,0.9993918611260332
33.0,63.0,0.99942019587199
34.0,65.0,0.9994405681992704
35.0,66.0,0.9994694806821628
36.0,67.0,0.9994928702994452
37.0,69.0,0.9995180955883708
38.0,71.0,0.9995376128543147
39.0,71.0,0.9995607805852412
40.0,73.0,0.999572218619015
41.0,75.0,0.9995723645920336
42.0,78.0,0.9995713332297133
43.0,81.0,0.9995673883067652
44.0,82.0,0.9995684126450004
45.0,84.0,0.9995798682061626
46.0,87.0,0.9995806627767192
47.0,89.0,0.9995890482208748
48.0,91.0,0.9995935738770844
49.0,93.0,0.999603138806714
50.0,95.0,0.9996113626892524
51.0,97.0,0.9996177581889006
52.0,98.0,0.999629970698536
53.0,100.0,0.9996392771397592
54.0,102.0,0.99964953775675
55.0,,
56.0,,
57.0,,
58.0,,
59.0,,
60.0,,
61.0,,
62.0,,
63.0,,
64.0,,
65.0,,
66.0,,
67.0,,
68.0,,
69.0,,
70.0,,
71.0,,
72.0,,
73.0,,
74.0,,
75.0,,
76.0,,
77.0,,
78.0,,
79.0,,
80.0,,
81.0,,
82.0,,
83.0,,
84.0,,
85.0,,
86.0,,
87.0,,
88.0,,
89.0,,
90.0,,
91.0,,
92.0,,
93.0,,
94.0,,
95.0,,
96.0,,
97.0,,
98.0,,
99.0,,
