,space,approx
2,5,1.1354895648709116
3,6,1.0238118073423113
4,9,1.0060377402644998
5,11,0.9998444885090566
6,12,0.9969679009921855
7,14,0.9961295750169153
8,16,0.9965007112812979
9,17,0.9963821756001733
10,18,0.9962792746669419
11,19,0.9962957390401947
12,21,0.9963653051988667
13,22,0.9964598719181735
14,24,0.9965155595358748
15,25,0.9967151826457231
16,26,0.9968573931852367
17,27,0.9969918808425798
18,29,0.9972368135799393
19,30,0.9975263295949216
20,31,0.9978930921537119
21,32,0.9980273962859509
22,33,0.9981420812604973
23,34,0.9982520983675317
24,35,0.998368548857737
25,36,0.9984622529509054
26,37,0.9985446842639132
27,38,0.998621911998636
28,39,0.9987100278448715
29,40,0.998776768735481
30,41,0.9988403137618004
31,42,0.998899559755041
32,43,0.9989688254064648
33,44,0.9990220319120927
34,46,0.9990751589106528
35,46,0.9991221784774903
36,47,0.9991807931947111
37,48,0.9992264520827125
38,50,0.999272500299435
39,51,0.9993185743008314
40,51,0.9993724579778719
41,52,0.9994175528207726
42,54,0.9994686333470032
43,55,0.9995557015115067
44,56,0.9995700919997346
45,56,0.9995838526111818
46,57,0.9995973021623226
47,58,0.9996100643752236
48,59,0.999622279505918
49,60,0.9996339872766016
50,60,0.9996452456892029
51,61,0.9996561912584707
52,62,0.9996666605897834
53,63,0.9996767202873879
54,64,0.9996864306130674
55,64,0.9996958499827705
56,65,0.9997050765286516
57,66,0.9997139364098494
58,67,0.9997224877745515
59,68,0.9997307840138552
60,68,0.9997388782989933
61,69,0.9997468675602618
62,70,0.9997545638118239
63,71,0.9997620215225053
64,72,0.9997692915294611
65,72,0.9997764258764656
66,73,0.9997835261652397
67,74,0.9997903835552424
68,75,0.9997970526586452
69,76,0.999803585418293
70,76,0.999810036571717
71,77,0.9998165192720273
72,78,0.9998227925926467
73,79,0.9998289152778049
74,80,0.9998349445021373
75,80,0.9998409424856459
76,81,0.9998470443355844
77,82,0.999852957207282
78,83,0.9998587495707035
79,84,0.9998644901226225
80,84,0.999870256621932
81,85,0.9998762258756883
82,86,0.9998820137162501
83,87,0.999887708779566
84,88,0.9998934041034987
85,88,0.9998992110482253
86,89,0.9999053963274338
87,90,0.9999113893724672
88,91,0.9999173256792379
89,92,0.9999233595978319
90,92,0.9999296955403746
91,93,0.9999368667438862
92,94,0.9999437870869337
93,95,0.9999507580524181
94,96,0.9999582156135802
95,96,0.9999669760977755
96,97,0.9999803661187695
97,98,0.9999902716335292
98,99,0.9999967861992494
99,100,0.9999999999999997
