,space,approx
2,7,1.2805688172083327
3,12,1.0678508690342843
4,16,1.0307994375937886
5,20,1.0143272164489565
6,23,1.0086051485966723
7,26,1.0055486240435394
8,30,1.0024924237435888
9,34,1.001568632202627
10,38,1.0011705508918798
11,39,1.0010336222460654
12,43,1.0006175927019743
13,46,1.000301325099462
14,50,1.0001296254170164
15,51,0.9999657846518007
16,54,0.9998660878622176
17,57,0.9997829176786937
18,61,0.9997111881867581
19,62,0.999641356947114
20,65,0.9996057302847571
21,68,0.9996016862566784
22,71,0.9996024884181277
23,73,0.9996031002290977
24,76,0.9996075939024248
25,79,0.9996196680805747
26,82,0.9996315388990749
27,84,0.9996417549765799
28,87,0.9996648709828125
29,90,0.9997231405060418
30,93,0.9997096118249399
31,95,0.999695008264469
32,98,0.9996823038044369
33,100,0.9996724982874344
34,103,0.9996644236848203
35,105,0.9996558053777009
36,108,0.9996492224284051
37,110,0.9996541380645271
38,113,0.9996606674709427
39,115,0.9996650134379961
40,117,0.9996689949429249
41,120,0.9996736382714865
42,123,0.9996782820739025
43,125,0.9996830496334393
44,127,0.9996871206559163
45,130,0.9996919344417605
46,133,0.9996969850603653
47,135,0.99970175308789
48,137,0.9997057608829742
49,140,0.9997106762048837
50,143,0.9997155088771437
51,145,0.9997204061433842
52,147,0.9997246812832442
53,150,0.9997301484621369
54,153,0.9997355404247342
55,155,0.9997413824233262
56,157,0.9997473106002217
57,160,0.9997537198547064
58,163,0.9997602038071268
59,165,0.9997682662556898
60,167,0.9997809414599471
61,170,0.9997887747214089
62,173,0.9997882221199518
63,175,0.9997890374963905
64,177,0.9997898952354514
65,179,0.9997910169847272
66,182,0.9997923097947483
67,184,0.9997937539784599
68,186,0.9997948061679848
69,188,0.9997961084897364
70,191,0.9997974030310227
71,193,0.9997987409528701
72,195,0.999799595876608
73,197,0.9998007879496049
74,200,0.999801935684369
75,202,0.9998032303238913
76,204,0.999804164267734
77,206,0.9998052858122779
78,209,0.999806443271164
79,211,0.9998081471201525
80,212,0.9998102170213115
81,215,0.9998126587842493
82,218,0.9998149629169926
83,220,0.9998173057656166
84,221,0.9998194444890139
85,224,0.9998217237238028
86,227,0.9998239147754192
87,229,0.9998260613934148
88,230,0.9998280459075217
89,233,0.9998301738641749
90,236,0.9998321980482029
91,238,0.9998341993880326
92,239,0.9998360110674347
93,242,0.9998380271876972
94,245,0.9998399531913432
95,247,0.9998418933669938
96,248,0.9998436626628834
97,251,0.999845547402333
98,254,0.9998473274232326
99,256,0.9998491832192603
